2019/5/8 13:10,2339
2019/5/8 13:20,2287
2019/5/8 13:30,2357
2019/5/8 13:40,2318
2019/5/8 13:50,2226
2019/5/8 14:00,2350
2019/5/8 14:10,2297
2019/5/8 14:20,2289
2019/5/8 14:30,2282
2019/5/8 14:40,2272
2019/5/8 14:50,2173
2019/5/8 15:00,2324
2019/5/8 15:10,2340
2019/5/8 15:20,2296
2019/5/8 15:30,2419
2019/5/8 15:40,2304
2019/5/8 15:50,2293
2019/5/8 16:00,2369
2019/5/8 16:10,2303
2019/5/8 16:20,2353
2019/5/8 16:30,2366
2019/5/8 16:40,2463
2019/5/8 16:50,2451
2019/5/8 17:00,2479
2019/5/8 17:10,2417
2019/5/8 17:20,2475
2019/5/8 17:30,2529
2019/5/8 17:40,2490
2019/5/8 17:50,2560
2019/5/8 18:00,2680
2019/5/8 18:10,2659
2019/5/8 18:20,2641
2019/5/8 18:30,2562
2019/5/8 18:40,2587
2019/5/8 18:50,2673
2019/5/8 19:00,2779
2019/5/8 19:10,2706
2019/5/8 19:20,2814
2019/5/8 19:30,2749
2019/5/8 19:40,2872
2019/5/8 19:50,3033
2019/5/8 20:00,2913
2019/5/8 20:10,2889
2019/5/8 20:20,2855
2019/5/8 20:30,2892
2019/5/8 20:40,2981
2019/5/8 20:50,3019
2019/5/8 21:00,2990
2019/5/8 21:10,2950
2019/5/8 21:20,2985
2019/5/8 21:30,3067
2019/5/8 21:40,2881
2019/5/8 21:50,2817
2019/5/8 22:00,2847
2019/5/8 22:10,2937
2019/5/8 22:20,2869
2019/5/8 22:30,2869
2019/5/8 22:40,2789
2019/5/8 22:50,2754
2019/5/8 23:00,2648
2019/5/8 23:10,2377
2019/5/8 23:20,2330
2019/5/8 23:30,2176
2019/5/8 23:40,2229
2019/5/8 23:50,2070
2019/5/9 0:00,1048
2019/5/9 0:10,917
2019/5/9 0:20,855
2019/5/9 0:30,767
2019/5/9 0:40,755
2019/5/9 0:50,651
2019/5/9 1:00,628
2019/5/9 1:10,610
2019/5/9 1:20,552
2019/5/9 1:30,535
2019/5/9 1:40,468
2019/5/9 1:50,447
2019/5/9 2:00,405
2019/5/9 2:10,405
2019/5/9 2:20,410
2019/5/9 2:30,324
2019/5/9 2:40,313
2019/5/9 2:50,285
2019/5/9 3:00,284
2019/5/9 3:10,254
2019/5/9 3:20,275
2019/5/9 3:30,245
2019/5/9 3:40,217
2019/5/9 3:50,206
2019/5/9 4:00,221
2019/5/9 4:10,199
2019/5/9 4:20,229
2019/5/9 4:30,193
2019/5/9 4:40,227
2019/5/9 4:50,218
2019/5/9 5:00,264
2019/5/9 5:10,219
2019/5/9 5:20,229
2019/5/9 5:30,264
2019/5/9 5:40,289
2019/5/9 5:50,292
2019/5/9 6:00,389
2019/5/9 6:10,377
2019/5/9 6:20,432
2019/5/9 6:30,540
2019/5/9 6:40,535
2019/5/9 6:50,574
2019/5/9 7:00,710
2019/5/9 7:10,726
2019/5/9 7:20,743
2019/5/9 7:30,814
2019/5/9 7:40,778
2019/5/9 7:50,772
2019/5/9 8:00,810
2019/5/9 8:10,833
2019/5/9 8:20,810
2019/5/9 8:30,858
2019/5/9 8:40,885
2019/5/9 8:50,862
2019/5/9 9:00,850
2019/5/9 9:10,877
2019/5/9 9:20,834
2019/5/9 9:30,867
2019/5/9 9:40,873
2019/5/9 9:50,907
2019/5/9 10:00,974
2019/5/9 10:10,973
2019/5/9 10:20,978
2019/5/9 10:30,1013
2019/5/9 10:40,1030
2019/5/9 10:50,966
2019/5/9 11:00,1071
2019/5/9 11:10,1021
2019/5/9 11:20,1054
2019/5/9 11:30,1035
2019/5/9 11:40,1057
2019/5/9 11:50,1044
2019/5/9 12:00,1053
